title,type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters
Luther,SHOW,2010,57,5.0,8.4,133503.0,24.293,7.9,GB,1,drama,65
Master and Commander: The Far Side of the World,MOVIE,2003,138,0.0,7.4,217440.0,16.721,7.1,US,1,drama,0
Matchstick Men,MOVIE,2003,116,0.0,7.3,130104.0,7.718,7.0,US,1,thriller,1
Adventure Time,SHOW,2010,13,10.0,8.6,89941.0,138.918,8.4,US,1,scifi,10
Kill Bill: Vol. 1,MOVIE,2003,111,0.0,8.2,1082449.0,35.922,8.0,US,1,crime,2
Moon,MOVIE,2009,97,0.0,7.8,353287.0,13.888,7.6,US,2,drama,0
Shrek the Third,MOVIE,2007,93,0.0,6.1,300709.0,91.973,6.3,US,1,fantasy,19
The Notebook,MOVIE,2004,123,0.0,7.8,558072.0,51.71,7.9,US,1,drama,0
Six Feet Under,SHOW,2001,60,5.0,8.7,131948.0,24.738,8.1,US,1,drama,24
The Bourne Identity,MOVIE,2002,119,0.0,7.9,537772.0,26.549,7.4,DE,3,thriller,-1
Collateral,MOVIE,2004,120,0.0,7.5,389717.0,21.078,7.2,US,1,thriller,1
True Blood,SHOW,2008,54,7.0,7.5,136.0,46.28,7.6,US,1,scifi,10
Transformers,MOVIE,2007,143,0.0,7.0,626383.0,15.132,6.7,US,1,scifi,17
Young Justice,SHOW,2010,22,4.0,8.7,39449.0,124.998,8.5,US,1,scifi,10
Insidious,MOVIE,2010,103,0.0,6.8,300872.0,89.722,6.9,US,2,horror,9
Pretty Little Liars,SHOW,2010,45,7.0,7.4,163137.0,144.261,8.0,US,1,drama,24
Pushing Daisies,SHOW,2007,46,2.0,8.4,56390.0,27.16,7.9,US,1,scifi,10
The Hangover,MOVIE,2009,100,0.0,7.7,767038.0,140.816,7.3,DE,2,comedy,-1
Constantine,MOVIE,2005,121,0.0,7.0,335067.0,80.335,7.0,DE,2,fantasy,-1
City of God,MOVIE,2002,130,0.0,8.6,740950.0,46.104,8.4,BR,1,drama,-1
Eastbound & Down,SHOW,2009,28,4.0,8.2,56907.0,11.707,7.3,US,1,comedy,8
DEATH NOTE,SHOW,2006,24,1.0,9.0,302147.0,104.037,8.7,JP,1,scifi,20
Jurassic Park III,MOVIE,2001,92,0.0,5.9,312603.0,2.389,6.1,US,1,thriller,1
Lars and the Real Girl,MOVIE,2007,106,0.0,7.3,144128.0,10.839,7.2,US,1,comedy,5
The Town,MOVIE,2010,125,0.0,7.5,382345.0,80.761,7.2,US,2,thriller,1
28 Days Later,MOVIE,2002,113,0.0,7.5,404418.0,39.664,7.2,GB,1,thriller,35
Charlie and the Chocolate Factory,MOVIE,2005,106,0.0,6.6,465995.0,156.231,7.0,GB,3,fantasy,145
Chicago,MOVIE,2002,113,0.0,7.2,227394.0,13.325,7.1,US,3,drama,0
Flight of the Conchords,SHOW,2007,27,2.0,8.6,59717.0,16.959,7.9,US,1,comedy,8
The O.C.,SHOW,2003,43,4.0,7.5,87665.0,35.848,7.8,US,1,drama,24
Atonement,MOVIE,2007,130,0.0,7.8,272114.0,23.769,7.7,GB,3,drama,34
Wallander,SHOW,2008,90,4.0,7.9,14852.0,16.799,7.6,GB,1,crime,93
One Tree Hill,SHOW,2003,48,9.0,7.7,78565.0,41.9,7.8,US,1,drama,24
The Middle,SHOW,2009,21,9.0,7.6,48825.0,34.285,7.6,US,1,comedy,8
Gossip Girl,SHOW,2007,42,6.0,7.4,167534.0,84.236,8.4,US,1,thriller,78
Sweeney Todd: The Demon Barber of Fleet Street,MOVIE,2007,116,0.0,7.3,361849.0,36.887,7.2,GB,2,horror,-1
The Time Traveler's Wife,MOVIE,2009,108,0.0,7.1,148741.0,23.64,6.9,US,1,fantasy,19
Boardwalk Empire,SHOW,2010,56,5.0,8.6,184970.0,22.107,8.0,US,1,drama,24
Rent,MOVIE,2005,135,0.0,6.8,52879.0,10.229,6.8,US,1,romance,3
V for Vendetta,MOVIE,2006,128,0.0,8.2,1097898.0,33.557,7.9,DE,3,fantasy,-1
John Adams,SHOW,2008,70,1.0,8.5,31572.0,16.177,7.9,US,1,drama,24
Rome,SHOW,2005,54,2.0,8.7,167119.0,23.425,8.3,US,1,action,18
Howl's Moving Castle,MOVIE,2004,119,0.0,8.2,379058.0,71.669,8.4,JP,1,animation,46
The Italian Job,MOVIE,2003,110,0.0,7.0,361979.0,23.557,6.8,GB,2,crime,117
RED,MOVIE,2010,111,0.0,7.0,304855.0,21.269,6.7,US,1,comedy,5
Wedding Crashers,MOVIE,2005,119,0.0,7.0,350059.0,15.512,6.5,US,1,comedy,5
Harry Potter and the Prisoner of Azkaban,MOVIE,2004,141,0.0,7.9,614084.0,218.312,8.0,US,2,fantasy,19
Sherlock Holmes,MOVIE,2009,129,0.0,7.6,620154.0,28.317,7.2,GB,4,crime,-1
Inside Man,MOVIE,2006,123,0.0,7.6,365785.0,21.272,7.4,US,1,thriller,1
The 40 Year Old Virgin,MOVIE,2005,116,0.0,7.1,426834.0,20.098,6.3,US,1,comedy,5
Black Hawk Down,MOVIE,2001,145,0.0,7.7,388596.0,33.063,7.4,GB,2,action,40
The Day After Tomorrow,MOVIE,2004,124,0.0,6.4,440688.0,46.145,6.5,US,1,scifi,17
Rizzoli & Isles,SHOW,2010,43,7.0,7.6,33093.0,43.208,7.9,US,1,drama,24
Chappelle's Show,SHOW,2003,21,3.0,8.8,62140.0,13.557,8.1,US,1,comedy,8
Robot Chicken,SHOW,2005,11,11.0,7.7,42606.0,26.037,7.7,US,1,animation,41
Bend It Like Beckham,MOVIE,2002,112,0.0,6.7,109629.0,10.698,6.3,US,3,comedy,5
The Boondocks,SHOW,2005,22,4.0,8.5,29886.0,19.897,7.9,US,1,action,18
Cold Case,SHOW,2003,44,7.0,7.6,27040.0,25.72,7.8,US,1,drama,24
Frailty,MOVIE,2001,100,0.0,7.2,83042.0,18.557,7.0,IT,3,thriller,-1
Entourage,SHOW,2004,28,8.0,8.5,166523.0,27.944,7.4,US,1,drama,24
Timecrimes,MOVIE,2007,92,0.0,7.1,63113.0,14.294,7.0,ES,1,thriller,120
The Pacific,SHOW,2010,54,1.0,8.3,109433.0,53.824,7.7,US,1,war,80
Underworld,MOVIE,2003,121,0.0,6.8,8.0,32.44,6.8,DE,4,fantasy,-1
Waiting...,MOVIE,2005,94,0.0,6.7,96881.0,23.415,6.3,US,1,comedy,5
Scooby-Doo! Mystery Incorporated,SHOW,2010,23,4.0,8.1,11612.0,45.65,8.2,US,1,animation,41
Without a Trace,SHOW,2002,46,7.0,6.8,8.0,27.9,7.3,US,1,drama,24
Kick-Ass,MOVIE,2010,117,0.0,7.6,553076.0,63.838,7.1,GB,2,action,40
Cloverfield,MOVIE,2008,86,0.0,7.0,392710.0,39.736,6.6,US,1,thriller,1
Southland,SHOW,2009,47,5.0,8.5,26128.0,24.737,7.9,US,1,drama,24
Samurai Jack,SHOW,2001,23,5.0,8.5,51679.0,28.296,8.5,US,1,scifi,10
Daredevil,MOVIE,2003,133,0.0,5.3,217928.0,49.918,5.2,US,1,fantasy,19
The Book of Eli,MOVIE,2010,118,0.0,6.8,312538.0,25.45,6.8,US,1,thriller,1
The Closer,SHOW,2005,49,7.0,7.7,25378.0,23.725,7.8,US,1,drama,24
Vanilla Sky,MOVIE,2001,136,0.0,6.9,261518.0,17.319,6.8,US,1,romance,3
Teen Titans,SHOW,2003,23,5.0,7.9,30823.0,54.001,8.3,US,1,action,18
Harry Potter and the Chamber of Secrets,MOVIE,2002,154,0.0,7.4,614846.0,234.477,7.7,US,2,fantasy,19
The Batman,SHOW,2004,22,5.0,7.3,11636.0,39.47,7.8,US,1,scifi,10
Regular Show,SHOW,2010,12,8.0,8.5,40562.0,282.607,8.8,US,1,comedy,8
Pulse,MOVIE,2001,119,0.0,6.6,19530.0,9.389,6.5,JP,1,horror,-1
The Bourne Supremacy,MOVIE,2004,108,0.0,7.7,456782.0,23.788,7.3,US,2,thriller,1
Law Abiding Citizen,MOVIE,2009,109,0.0,7.4,291826.0,95.354,7.3,US,1,thriller,1
Degrassi,SHOW,2001,25,14.0,7.5,13466.0,13.135,7.7,CA,1,drama,94
Insomnia,MOVIE,2002,118,0.0,7.2,290729.0,12.264,6.9,US,1,thriller,1
House of 1000 Corpses,MOVIE,2003,89,0.0,6.0,84524.0,22.377,6.2,US,1,horror,9
The Fast and the Furious: Tokyo Drift,MOVIE,2006,104,0.0,6.0,265424.0,12.669,6.4,JP,3,thriller,-1
The Venture Bros.,SHOW,2004,23,7.0,8.6,25513.0,15.573,7.8,US,1,action,18
3:10 to Yuma,MOVIE,2007,122,0.0,7.7,305935.0,15.596,7.2,US,1,western,4
Zathura: A Space Adventure,MOVIE,2005,101,0.0,6.2,102445.0,30.576,6.4,US,1,action,22
The Butterfly Effect,MOVIE,2004,113,0.0,7.6,479961.0,33.173,7.5,CA,2,thriller,112
Next,MOVIE,2007,96,0.0,6.2,157159.0,15.8,6.0,US,1,thriller,1
The New Adventures of Old Christine,SHOW,2006,28,5.0,7.1,13114.0,10.818,6.9,US,1,comedy,8
Bridget Jones's Diary,MOVIE,2001,100,0.0,6.7,240335.0,21.442,6.8,GB,1,comedy,11
Hellboy,MOVIE,2004,122,0.0,6.8,323239.0,28.724,6.7,US,1,fantasy,19
Evolution,MOVIE,2001,101,0.0,6.1,127684.0,18.642,6.0,US,1,scifi,17
Where the Wild Things Are,MOVIE,2009,101,0.0,6.7,104472.0,31.818,6.5,DE,3,scifi,-1
The Lord of the Rings: The Two Towers,MOVIE,2002,223,0.0,8.8,1604677.0,109.721,8.4,NZ,2,fantasy,-1
Beyond the Black Rainbow,MOVIE,2010,110,0.0,5.9,14912.0,6.68,5.8,CA,1,fantasy,68
Torchwood,SHOW,2006,51,4.0,7.7,40583.0,22.774,7.3,GB,1,scifi,37
Harry Potter and the Goblet of Fire,MOVIE,2005,157,0.0,7.7,607390.0,278.198,7.8,US,2,fantasy,19
Generation Kill,SHOW,2008,67,1.0,8.5,52359.0,21.254,8.0,US,1,drama,24
Finding Neverland,MOVIE,2004,106,0.0,7.6,203937.0,14.34,7.3,GB,2,drama,34
The Break-Up,MOVIE,2006,105,0.0,5.8,131597.0,17.456,5.8,US,1,romance,3
Equilibrium,MOVIE,2002,107,0.0,7.4,325032.0,15.909,7.0,US,1,thriller,1
Emma,SHOW,2009,56,1.0,8.1,16670.0,15.425,7.8,GB,1,comedy,28
Mike & Molly,SHOW,2010,21,6.0,6.4,25467.0,17.88,6.6,US,1,comedy,8
Gone Baby Gone,MOVIE,2007,113,0.0,7.6,268889.0,17.125,7.3,US,1,crime,2
The Aviator,MOVIE,2004,170,0.0,7.5,355211.0,19.279,7.2,DE,2,drama,21
The Secret in Their Eyes,MOVIE,2009,130,0.0,8.2,206020.0,17.489,8.0,AR,2,drama,-1
Angels in America,SHOW,2003,60,1.0,8.2,27479.0,17.119,7.9,US,1,scifi,10
Metalocalypse,SHOW,2006,14,5.0,8.3,16677.0,13.573,7.6,US,1,comedy,8
Mystic River,MOVIE,2003,138,0.0,7.9,448540.0,24.83,7.7,US,1,thriller,1
I Am Legend,MOVIE,2007,101,0.0,7.2,738565.0,80.279,7.2,US,1,scifi,17
The Bachelor,SHOW,2002,78,26.0,3.1,7007.0,18.521,5.6,US,1,reality,14
The Devil's Rejects,MOVIE,2005,107,0.0,6.7,98751.0,18.983,6.8,DE,2,drama,21
Ocean's Twelve,MOVIE,2004,125,0.0,6.4,382602.0,26.158,6.6,US,1,thriller,1
Rubber,MOVIE,2010,85,0.0,5.7,36658.0,9.918,5.9,FR,2,horror,-1
The Wrestler,MOVIE,2008,109,0.0,7.9,302010.0,12.583,7.5,US,2,drama,0
Red Dragon,MOVIE,2002,124,0.0,7.2,268914.0,5.581,7.0,DE,2,horror,-1
Big Love,SHOW,2006,54,5.0,7.6,21646.0,19.553,7.1,US,1,drama,24
Jane Eyre,SHOW,2006,50,1.0,8.3,20817.0,12.718,7.8,GB,1,drama,65
The Happening,MOVIE,2008,91,0.0,5.0,205169.0,42.615,5.3,FR,3,thriller,102
Kill Bill: Vol. 2,MOVIE,2004,110,0.0,8.0,736080.0,26.944,7.9,US,1,crime,2
Terminator 3: Rise of the Machines,MOVIE,2003,109,0.0,6.3,393998.0,38.918,6.1,GB,3,thriller,35
Extract,MOVIE,2009,92,0.0,6.1,47884.0,9.342,5.8,US,1,comedy,5
Million Dollar Baby,MOVIE,2004,132,0.0,8.1,674674.0,21.8,8.0,US,1,drama,0
Poseidon,MOVIE,2006,98,0.0,5.7,103562.0,16.673,5.8,US,1,thriller,1
Hostel,MOVIE,2006,94,0.0,5.9,178123.0,33.885,5.9,US,2,horror,9
He's Just Not That Into You,MOVIE,2009,129,0.0,6.4,170628.0,47.922,6.5,US,1,comedy,5
I ♥ Huckabees,MOVIE,2004,106,0.0,6.6,64141.0,11.878,6.3,DE,2,comedy,108
The Piano Teacher,MOVIE,2001,131,0.0,7.5,61763.0,13.845,7.3,FR,3,drama,12
Solaris,MOVIE,2002,99,0.0,6.2,82379.0,12.84,5.9,US,1,scifi,17
Salt,MOVIE,2010,100,0.0,6.4,310892.0,58.707,6.4,US,1,thriller,1
27 Dresses,MOVIE,2008,111,0.0,6.1,162594.0,13.215,6.4,US,1,comedy,5
Ponyo,MOVIE,2008,100,0.0,7.6,139687.0,109.991,7.7,JP,1,fantasy,47
The Mummy Returns,MOVIE,2001,129,0.0,6.4,318881.0,55.647,6.3,US,1,action,22
Wipeout,SHOW,2008,45,7.0,6.6,7769.0,12.168,6.4,US,1,reality,14
Revolver,MOVIE,2005,115,0.0,6.3,94878.0,14.989,6.4,GB,2,crime,117
17 Again,MOVIE,2009,102,0.0,6.4,197045.0,80.373,6.3,US,1,comedy,5
Justice League,SHOW,2001,23,2.0,8.6,45446.0,16.79,8.1,US,1,action,18
Ella Enchanted,MOVIE,2004,96,0.0,6.3,67549.0,57.524,6.4,IE,2,fantasy,138
Just Friends,MOVIE,2005,96,0.0,6.2,116502.0,15.307,6.2,CA,3,romance,114
"Tim and Eric Awesome Show, Great Job!",SHOW,2007,12,5.0,7.6,11438.0,10.797,7.4,US,1,comedy,8
Semi-Pro,MOVIE,2008,91,0.0,5.8,81844.0,11.862,5.6,US,1,comedy,5
The Stepford Wives,MOVIE,2004,89,0.0,5.3,65443.0,21.659,5.7,US,1,comedy,5
Frida,MOVIE,2002,123,0.0,7.3,88786.0,16.775,7.5,MX,3,drama,88
Moral Orel,SHOW,2006,11,4.0,7.9,5894.0,7.645,8.0,US,1,comedy,8
Ocean's Thirteen,MOVIE,2007,122,0.0,6.9,340531.0,25.065,6.7,US,1,thriller,1
xXx,MOVIE,2002,124,0.0,5.8,178843.0,37.819,5.9,US,1,thriller,1
Lords of Dogtown,MOVIE,2005,107,0.0,7.1,54828.0,12.8,7.1,DE,2,drama,21
Blades of Glory,MOVIE,2007,93,0.0,6.3,167300.0,16.021,6.1,US,1,comedy,5
King Kong,MOVIE,2005,180,0.0,7.2,416300.0,47.469,6.8,US,3,action,22
28 Weeks Later,MOVIE,2007,100,0.0,6.9,272101.0,35.062,6.6,GB,2,scifi,-1
The Lord of the Rings: The Return of the King,MOVIE,2003,201,0.0,9.0,1776725.0,96.115,8.5,NZ,2,fantasy,-1
Doubt,MOVIE,2008,104,0.0,7.5,128157.0,9.787,7.2,US,1,drama,0
Disturbia,MOVIE,2007,105,0.0,6.8,233165.0,14.398,6.7,US,1,thriller,1
Harry Potter and the Half-Blood Prince,MOVIE,2009,153,0.0,7.6,527798.0,216.755,7.7,US,2,fantasy,19
Terminator Salvation,MOVIE,2009,110,0.0,6.5,357557.0,72.272,6.0,US,4,thriller,1
Harry Potter and the Order of the Phoenix,MOVIE,2007,138,0.0,7.5,563794.0,210.554,7.7,US,2,fantasy,19
The Switch,MOVIE,2010,101,0.0,6.1,104155.0,12.88,6.2,US,1,drama,0
Real Time with Bill Maher,SHOW,2003,56,20.0,7.4,13413.0,73.751,6.0,US,1,comedy,8
Cinderella Man,MOVIE,2005,144,0.0,8.0,185227.0,15.456,7.5,US,1,drama,0
Changeling,MOVIE,2008,141,0.0,7.8,252364.0,19.48,7.6,US,1,drama,0
The Reader,MOVIE,2008,124,0.0,7.6,241263.0,16.927,7.4,US,2,drama,0
Gavin & Stacey,SHOW,2007,32,4.0,8.1,19901.0,7.3,7.4,GB,1,drama,65
Thir13en Ghosts,MOVIE,2001,91,0.0,5.6,86492.0,46.785,6.2,CA,2,thriller,112
Bronson,MOVIE,2008,92,0.0,7.0,129158.0,10.298,7.0,GB,1,crime,117
Nick and Norah's Infinite Playlist,MOVIE,2008,89,0.0,6.6,91852.0,26.404,6.4,US,1,drama,0
"I, Robot",MOVIE,2004,115,0.0,7.1,529421.0,31.441,6.9,DE,2,scifi,-1
Happy Feet,MOVIE,2006,108,0.0,6.4,182612.0,76.506,6.1,AU,1,comedy,-1
Bored to Death,SHOW,2009,27,3.0,7.9,33166.0,13.415,7.4,US,1,comedy,8
The Last Airbender,MOVIE,2010,103,0.0,4.0,161913.0,110.149,4.7,US,1,fantasy,19
Adventureland,MOVIE,2009,103,0.0,6.8,159222.0,13.232,6.4,US,1,drama,0
Journey to the Center of the Earth,MOVIE,2008,93,0.0,5.8,120180.0,36.765,6.0,US,1,scifi,17
The Exorcism of Emily Rose,MOVIE,2005,116,0.0,6.7,127971.0,46.57,6.5,US,1,drama,0
Defiance,MOVIE,2008,137,0.0,7.2,146275.0,11.753,6.8,US,1,drama,0
Treme,SHOW,2010,62,4.0,8.3,14574.0,22.116,8.1,US,1,drama,24
The Heartbreak Kid,MOVIE,2007,116,0.0,5.8,90863.0,17.33,5.7,US,1,comedy,5
Anger Management,MOVIE,2003,106,0.0,6.2,213178.0,18.491,6.1,US,1,comedy,5
Harry Potter and the Deathly Hallows: Part 1,MOVIE,2010,146,0.0,7.7,531109.0,183.289,7.8,GB,2,fantasy,145
Gran Torino,MOVIE,2008,112,0.0,8.1,760874.0,20.471,8.0,DE,2,drama,21
Spartan,MOVIE,2004,102,0.0,6.5,31722.0,10.126,6.2,DE,2,thriller,-1
Monster-in-Law,MOVIE,2005,101,0.0,5.5,60693.0,18.681,6.2,US,2,romance,3
Wicker Park,MOVIE,2004,114,0.0,6.9,55916.0,14.074,6.9,US,1,thriller,1
A Mighty Wind,MOVIE,2003,91,0.0,7.2,27856.0,8.322,6.9,US,1,music,59
The Benchwarmers,MOVIE,2006,80,0.0,5.5,50783.0,18.692,5.9,US,1,comedy,5
Monsters,MOVIE,2010,94,0.0,6.4,91784.0,10.927,6.2,GB,1,thriller,35
Troll Hunter,MOVIE,2010,103,0.0,6.9,72997.0,20.165,6.7,NO,1,fantasy,138
Leap Year,MOVIE,2010,100,0.0,6.4,102922.0,37.032,6.9,IE,2,romance,83
The Sisterhood of the Traveling Pants,MOVIE,2005,119,0.0,6.5,59712.0,13.865,6.5,US,1,comedy,5
Capote,MOVIE,2005,114,0.0,7.3,131862.0,8.61,7.0,CA,2,drama,79
Transporter 3,MOVIE,2008,104,0.0,6.0,165718.0,43.757,6.1,FR,2,thriller,102
Employee of the Month,MOVIE,2006,103,0.0,5.5,47568.0,11.061,5.5,US,1,comedy,5
The Day the Earth Stood Still,MOVIE,2008,104,0.0,5.5,169491.0,16.334,5.6,US,2,scifi,17
Max Payne,MOVIE,2008,100,0.0,5.3,125625.0,17.497,5.3,CA,2,thriller,112
Check It Out! with Dr. Steve Brule,SHOW,2010,12,4.0,8.6,6343.0,7.785,8.0,US,1,comedy,8
Batman: The Brave and the Bold,SHOW,2008,23,3.0,7.3,8933.0,65.006,7.5,US,1,action,18
Friday the 13th,MOVIE,2009,97,0.0,5.5,105938.0,42.83,5.8,US,1,horror,9
Hotel Rwanda,MOVIE,2004,121,0.0,8.1,350754.0,18.68,7.7,ZA,4,drama,6
The Adventures of Sharkboy and Lavagirl,MOVIE,2005,92,0.0,3.6,37221.0,48.193,5.1,US,1,scifi,17
Get Smart,MOVIE,2008,110,0.0,6.5,215307.0,16.66,6.2,US,1,thriller,1
Freddy vs. Jason,MOVIE,2003,97,0.0,5.7,117986.0,50.824,6.0,IT,2,horror,-1
The League of Extraordinary Gentlemen,MOVIE,2003,110,0.0,5.8,174798.0,27.494,5.9,US,4,scifi,-1
Stuart: A Life Backwards,MOVIE,2007,88,0.0,7.7,11815.0,12.565,7.5,GB,1,drama,34
Phone Booth,MOVIE,2003,81,0.0,7.1,265109.0,16.615,6.8,US,1,thriller,1
A Nightmare on Elm Street,MOVIE,2010,95,0.0,5.2,99192.0,46.304,5.5,US,1,horror,9
Justice League Unlimited,SHOW,2004,24,3.0,8.7,15112.0,46.703,8.3,US,1,action,18
The Ruins,MOVIE,2008,91,0.0,5.9,74506.0,15.263,5.9,AU,3,horror,-1
Cold Mountain,MOVIE,2003,148,0.0,7.2,147386.0,14.697,6.9,IT,4,romance,-1
Rush Hour 2,MOVIE,2001,90,0.0,6.6,215181.0,47.362,6.7,US,1,crime,2
Kate & Leopold,MOVIE,2001,118,0.0,6.4,82995.0,9.053,6.3,US,1,fantasy,19
Snakes on a Plane,MOVIE,2006,101,0.0,5.5,138334.0,17.746,5.4,US,1,action,22
Tristan & Isolde,MOVIE,2006,125,0.0,6.8,52237.0,10.963,6.7,DE,3,drama,21
Carnivàle,SHOW,2003,52,2.0,8.4,44408.0,13.664,8.1,US,1,scifi,10
Birth,MOVIE,2004,100,0.0,6.2,36364.0,12.905,5.9,US,4,drama,0
Everwood,SHOW,2002,45,4.0,7.3,65.0,15.067,7.7,US,1,drama,24
The Matrix Reloaded,MOVIE,2003,138,0.0,7.2,584613.0,41.249,7.0,US,1,thriller,1
Alvin and the Chipmunks,MOVIE,2007,92,0.0,5.2,84098.0,42.729,5.8,US,1,comedy,5
Curious George,MOVIE,2006,87,0.0,6.5,16617.0,19.775,6.3,US,1,comedy,5
The Losers,MOVIE,2010,97,0.0,6.3,100065.0,57.382,6.3,US,1,thriller,1
Swordfish,MOVIE,2001,99,0.0,6.5,185433.0,21.53,6.2,AU,2,thriller,-1
TMNT,MOVIE,2007,87,0.0,6.2,64062.0,22.181,6.1,US,2,animation,36
The Hours,MOVIE,2002,114,0.0,7.5,130545.0,10.762,7.3,US,1,drama,0
Fool's Gold,MOVIE,2008,112,0.0,5.7,78856.0,15.235,5.7,US,1,comedy,5
Mona Lisa Smile,MOVIE,2003,117,0.0,6.5,81645.0,16.764,6.9,US,1,drama,0
What I Like About You,SHOW,2002,22,4.0,6.6,13242.0,11.735,6.0,US,1,comedy,8
The New Guy,MOVIE,2002,88,0.0,5.8,35597.0,13.051,5.9,US,1,comedy,5
Sex Drive,MOVIE,2008,109,0.0,6.5,87308.0,30.122,6.3,US,1,comedy,5
The Grim Adventures of Billy and Mandy,SHOW,2001,18,7.0,7.7,23135.0,77.988,8.1,US,1,comedy,8
Jimmy Neutron: Boy Genius,MOVIE,2001,83,0.0,6.0,33986.0,18.481,5.9,US,1,scifi,17
Temple Grandin,MOVIE,2010,108,0.0,8.2,29494.0,7.49,7.8,US,1,drama,0
Surrogates,MOVIE,2009,89,0.0,6.3,174248.0,18.545,6.1,US,1,scifi,17
Ben 10,SHOW,2005,22,4.0,7.4,18578.0,134.112,8.1,US,1,action,18
"What's New, Scooby-Doo?",SHOW,2002,21,3.0,7.2,9435.0,32.217,7.9,US,1,action,18
The Wrecking Crew,MOVIE,2008,101,0.0,7.6,3050.0,6.198,7.3,US,1,music,59
The Master of Disguise,MOVIE,2002,80,0.0,3.3,25044.0,8.873,4.0,US,1,comedy,5
In Treatment,SHOW,2008,26,4.0,8.3,17199.0,29.345,8.0,US,1,drama,24
Murder by Numbers,MOVIE,2002,120,0.0,6.2,56496.0,14.428,6.1,US,1,crime,2
Hung,SHOW,2009,29,3.0,7.2,21878.0,25.246,6.3,US,1,comedy,8
The Matrix Revolutions,MOVIE,2003,129,0.0,6.7,504524.0,41.979,6.7,US,1,thriller,1
Down with Love,MOVIE,2003,102,0.0,6.3,41424.0,9.423,6.1,DE,2,romance,-1
Buried,MOVIE,2010,95,0.0,7.0,159055.0,16.99,6.6,US,3,thriller,1
The Comeback,SHOW,2005,31,2.0,8.0,7032.0,5.673,7.6,US,1,comedy,8
The Uninvited,MOVIE,2009,87,0.0,6.3,79831.0,23.489,6.5,US,1,horror,9
The Brothers Grimm,MOVIE,2005,118,0.0,5.9,120364.0,25.732,5.8,CZ,3,fantasy,138
The Missing,MOVIE,2003,137,0.0,6.5,35753.0,10.407,6.3,US,1,thriller,1
Doom,MOVIE,2005,113,0.0,5.2,112664.0,19.167,5.1,US,4,scifi,-1
The Scorpion King,MOVIE,2002,92,0.0,5.5,137025.0,30.132,5.6,DE,3,fantasy,-1
Codename: Kids Next Door,SHOW,2002,20,6.0,7.2,19799.0,1.096,8.2,US,1,action,18
The Brothers Solomon,MOVIE,2007,93,0.0,5.2,10999.0,7.406,5.0,US,1,comedy,5
Foster's Home for Imaginary Friends,SHOW,2004,24,6.0,7.6,21880.0,32.983,7.9,US,1,scifi,10
Splinter,MOVIE,2008,82,0.0,6.1,37052.0,10.196,6.1,US,1,horror,9
Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,115,0.0,5.1,74065.0,16.469,5.7,US,1,comedy,5
Australia,MOVIE,2008,165,0.0,6.6,123704.0,13.527,6.6,GB,3,romance,131
The Boondock Saints II: All Saints Day,MOVIE,2009,118,0.0,6.2,64049.0,12.066,6.0,US,1,thriller,1
The Next Three Days,MOVIE,2010,133,0.0,7.3,195424.0,32.534,7.1,US,2,romance,3
Superman Returns,MOVIE,2006,154,0.0,6.1,281120.0,27.728,5.7,US,1,scifi,17
The X Files: I Want to Believe,MOVIE,2008,104,0.0,5.9,91106.0,17.038,5.7,US,2,thriller,1
Monster's Ball,MOVIE,2001,111,0.0,7.1,88598.0,12.145,6.8,US,1,romance,3
Catwoman,MOVIE,2004,104,0.0,3.4,118144.0,27.123,4.6,US,1,fantasy,19
12 Rounds,MOVIE,2009,108,0.0,5.6,28793.0,60.815,5.9,US,1,crime,2
Storm Chasers,SHOW,2007,45,6.0,7.3,879.0,2.822,6.3,US,1,documentation,53
Transporter 2,MOVIE,2005,87,0.0,6.3,200928.0,36.169,6.3,FR,1,thriller,102
Ghost Town,MOVIE,2008,102,0.0,6.7,73176.0,10.157,6.5,US,1,romance,3
The Bachelorette,SHOW,2003,78,18.0,3.3,5450.0,7.45,4.3,US,1,reality,14
Bully,MOVIE,2001,113,0.0,6.9,37838.0,13.72,6.7,GB,3,drama,34
Sex and the City,MOVIE,2008,145,0.0,5.6,121534.0,98.715,6.6,US,1,romance,3
Maid in Manhattan,MOVIE,2002,105,0.0,5.3,88795.0,20.597,6.1,US,1,comedy,5
For Your Consideration,MOVIE,2006,86,0.0,6.3,14962.0,8.676,5.8,US,1,comedy,5
Nanny McPhee,MOVIE,2005,97,0.0,6.6,75200.0,35.356,6.6,GB,2,fantasy,145
Underworld: Rise of the Lycans,MOVIE,2009,92,0.0,6.5,158488.0,32.414,6.5,US,1,thriller,1
Dark Water,MOVIE,2005,105,0.0,5.6,62080.0,20.54,5.6,US,1,horror,9
March of the Penguins,MOVIE,2005,80,0.0,7.5,57765.0,9.396,7.0,FR,1,documentation,71
World's Greatest Dad,MOVIE,2009,99,0.0,6.9,38782.0,48.027,6.6,US,1,drama,0
We Are Marshall,MOVIE,2006,124,0.0,7.0,60573.0,14.943,6.9,US,1,drama,0
The Rules of Attraction,MOVIE,2002,111,0.0,6.6,51318.0,9.511,6.2,DE,2,drama,21
Conspiracy,MOVIE,2001,96,0.0,7.6,21231.0,8.032,7.3,GB,2,drama,34
